candidateid,positionid,jobtitle,applicationdate,source,stage,dateatstage,application_year,application_month,application_quarter,application_month_name,application_day_of_week,stage_number,is_applied,is_screened,is_interview1,is_interview2,is_offer,is_hired,is_rejected,is_linkedin,is_indeed,is_referral,is_company_website,is_job_fair,days_in_process,applications_per_position,hires_per_position,rejections_per_position,stage_count,furthest_stage,application_season,recruitment_outcome
CAND-5308,POS-126,Operations,2025-09-04,Unknown,Screened,,2025,9,3,September,Thursday,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,19,0,6,1,2,Fall,In Progress - Early
CAND-5309,POS-126,Operations,2025-09-04,Linkedin,Interview 1,2025-09-14,2025,9,3,September,Thursday,3,0,0,1,0,0,0,0,1,0,0,0,0,10.0,19,0,6,1,3,Fall,In Progress - Advanced
CAND-5310,POS-126,Operations,2025-09-04,Company Website,Rejected,2025-09-17,2025,9,3,September,Thursday,7,0,0,0,0,0,0,1,0,0,0,1,0,13.0,19,0,6,1,7,Fall,Rejected
CAND-5300,POS-126,Operations,2025-09-10,Indeed,Screened,2025-09-16,2025,9,3,September,Wednesday,2,0,1,0,0,0,0,0,0,1,0,0,0,6.0,19,0,6,1,2,Fall,In Progress - Early
CAND-5303,POS-126,Unknown,2025-09-10,Company Website,Offer,2025-09-27,2025,9,3,September,Wednesday,5,0,0,0,0,1,0,0,0,0,0,1,0,17.0,19,0,6,1,5,Fall,Offer Stage
CAND-5283,POS-126,Operations,2025-09-26,Linkedin,Interview 1,2025-10-05,2025,9,3,September,Friday,3,0,0,1,0,0,0,0,1,0,0,0,0,9.0,19,0,6,1,3,Fall,In Progress - Advanced
CAND-5285,POS-126,Operations,2025-09-26,Linkedin,Rejected,2025-10-12,2025,9,3,September,Friday,7,0,0,0,0,0,0,1,1,0,0,0,0,16.0,19,0,6,1,7,Fall,Rejected
CAND-5280,POS-126,Operations,2025-10-07,Employee Referral,Rejected,2025-10-07,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,19,0,6,1,7,Fall,Rejected
CAND-5312,POS-127,Marketing,2025-08-25,Linkedin,Rejected,2025-08-25,2025,8,3,August,Monday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,32,1,6,1,7,Summer,Rejected
CAND-5332,POS-127,Marketing,2025-08-31,Job Fair,Rejected,2025-08-31,2025,8,3,August,Sunday,7,0,0,0,0,0,0,1,0,0,0,0,1,0.0,32,1,6,1,7,Summer,Rejected
CAND-5320,POS-127,Marketing,2025-09-01,Linkedin,Screened,2025-09-05,2025,9,3,September,Monday,2,0,1,0,0,0,0,0,1,0,0,0,0,4.0,32,1,6,1,2,Fall,In Progress - Early
CAND-5321,POS-127,Marketing,2025-09-01,Employee Referral,Interview 1,2025-09-07,2025,9,3,September,Monday,3,0,0,1,0,0,0,0,0,0,1,0,0,6.0,32,1,6,1,3,Fall,In Progress - Advanced
CAND-5350,POS-127,Marketing,2025-09-02,Employee Referral,Applied,2025-09-02,2025,9,3,September,Tuesday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5352,POS-127,Marketing,2025-09-02,Company Website,Interview 1,2025-09-12,2025,9,3,September,Tuesday,3,0,0,1,0,0,0,0,0,0,0,1,0,10.0,32,1,6,1,3,Fall,In Progress - Advanced
CAND-5347,POS-127,Marketing,2025-09-06,Linkedin,Applied,2025-09-06,2025,9,3,September,Saturday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5348,POS-127,Marketing,2025-09-06,Company Website,Screened,2025-09-09,2025,9,3,September,Saturday,2,0,1,0,0,0,0,0,0,0,0,1,0,3.0,32,1,6,1,2,Fall,In Progress - Early
CAND-5349,POS-127,Marketing,2025-09-06,Linkedin,Rejected,2025-09-15,2025,9,3,September,Saturday,7,0,0,0,0,0,0,1,1,0,0,0,0,9.0,32,1,6,1,7,Fall,Rejected
CAND-5338,POS-127,Marketing,2025-09-15,Indeed,Applied,2025-09-15,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5323,POS-127,Marketing,2025-09-22,Job Fair,Applied,2025-09-22,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,32,1,6,2,1,Fall,In Progress - Early
CAND-5323,POS-127,Marketing,2025-09-22,Job Fair,Applied,2025-09-22,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,32,1,6,2,1,Fall,In Progress - Early
CAND-5331,POS-127,Marketing,2025-09-24,Unknown,Unknown,2025-09-24,2025,9,3,September,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32,1,6,1,0,Fall,Unknown
CAND-5340,POS-127,Unknown,2025-10-02,Employee Referral,Applied,2025-10-02,2025,10,4,October,Thursday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5342,POS-127,Marketing,2025-10-02,Company Website,Interview 1,2025-10-13,2025,10,4,October,Thursday,3,0,0,1,0,0,0,0,0,0,0,1,0,11.0,32,1,6,1,3,Fall,In Progress - Advanced
CAND-5343,POS-127,Marketing,2025-10-02,Job Fair,Interview 2,2025-10-17,2025,10,4,October,Thursday,4,0,0,0,1,0,0,0,0,0,0,0,1,15.0,32,1,6,1,4,Fall,In Progress - Advanced
CAND-5344,POS-127,Marketing,2025-10-02,Indeed,Offer,2025-10-19,2025,10,4,October,Thursday,5,0,0,0,0,1,0,0,0,1,0,0,0,17.0,32,1,6,1,5,Fall,Offer Stage
CAND-5345,POS-127,Marketing,2025-10-02,Linkedin,Hired,2025-10-24,2025,10,4,October,Thursday,6,0,0,0,0,0,1,0,1,0,0,0,0,22.0,32,1,6,1,6,Fall,Hired
CAND-5326,POS-127,Marketing,2025-10-12,Linkedin,Applied,2025-10-12,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5327,POS-127,Marketing,2025-10-12,Employee Referral,Screened,2025-10-14,2025,10,4,October,Sunday,2,0,1,0,0,0,0,0,0,0,1,0,0,2.0,32,1,6,1,2,Fall,In Progress - Early
CAND-5328,POS-127,Unknown,2025-10-12,Company Website,Interview 1,2025-10-19,2025,10,4,October,Sunday,3,0,0,1,0,0,0,0,0,0,0,1,0,7.0,32,1,6,2,3,Fall,In Progress - Advanced
CAND-5328,POS-127,Marketing,2025-10-12,Company Website,Interview 1,2025-10-19,2025,10,4,October,Sunday,3,0,0,1,0,0,0,0,0,0,0,1,0,7.0,32,1,6,2,3,Fall,In Progress - Advanced
CAND-5313,POS-127,Marketing,2025-10-15,Indeed,Applied,,2025,10,4,October,Wednesday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5314,POS-127,Marketing,2025-10-15,Job Fair,Screened,2025-10-20,2025,10,4,October,Wednesday,2,0,1,0,0,0,0,0,0,0,0,0,1,5.0,32,1,6,1,2,Fall,In Progress - Early
CAND-5315,POS-127,Marketing,2025-10-15,Employee Referral,Interview 1,2025-10-24,2025,10,4,October,Wednesday,3,0,0,1,0,0,0,0,0,0,1,0,0,9.0,32,1,6,1,3,Fall,In Progress - Advanced
CAND-5316,POS-127,Marketing,2025-10-15,Company Website,Interview 2,2025-10-31,2025,10,4,October,Wednesday,4,0,0,0,1,0,0,0,0,0,0,1,0,16.0,32,1,6,1,4,Fall,In Progress - Advanced
CAND-5317,POS-127,Marketing,2025-10-15,Company Website,Offer,2025-11-07,2025,10,4,October,Wednesday,5,0,0,0,0,1,0,0,0,0,0,1,0,23.0,32,1,6,1,5,Fall,Offer Stage
CAND-5333,POS-127,Marketing,2025-10-21,Unknown,Applied,,2025,10,4,October,Tuesday,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5335,POS-127,Unknown,2025-10-21,Company Website,Rejected,2025-11-01,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,0,0,0,1,0,11.0,32,1,6,1,7,Fall,Rejected
CAND-5330,POS-127,Unknown,2025-10-28,Linkedin,Rejected,2025-10-28,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,32,1,6,1,7,Fall,Rejected
CAND-5336,POS-127,Marketing,2025-10-29,Linkedin,Applied,2025-10-29,2025,10,4,October,Wednesday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,32,1,6,1,1,Fall,In Progress - Early
CAND-5337,POS-127,Unknown,2025-10-29,Job Fair,Rejected,2025-11-03,2025,10,4,October,Wednesday,7,0,0,0,0,0,0,1,0,0,0,0,1,5.0,32,1,6,1,7,Fall,Rejected
CAND-5381,POS-128,Marketing,2025-09-17,Employee Referral,Applied,2025-09-17,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5383,POS-128,Marketing,2025-09-17,Linkedin,Unknown,2025-09-23,2025,9,3,September,Wednesday,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,23,1,5,1,0,Fall,Unknown
CAND-5357,POS-128,Marketing,2025-09-24,Company Website,Applied,2025-09-24,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5384,POS-128,Marketing,2025-09-25,Job Fair,Applied,2025-09-25,2025,9,3,September,Thursday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5375,POS-128,Marketing,2025-09-27,Company Website,Applied,2025-09-27,2025,9,3,September,Saturday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5380,POS-128,Marketing,2025-09-27,Job Fair,Hired,2025-10-22,2025,9,3,September,Saturday,6,0,0,0,0,0,1,0,0,0,0,0,1,25.0,23,1,5,1,6,Fall,Hired
CAND-5363,POS-128,Marketing,2025-10-04,Company Website,Screened,2025-10-10,2025,10,4,October,Saturday,2,0,1,0,0,0,0,0,0,0,0,1,0,6.0,23,1,5,1,2,Fall,In Progress - Early
CAND-5364,POS-128,Unknown,2025-10-04,Job Fair,Interview 1,,2025,10,4,October,Saturday,3,0,0,1,0,0,0,0,0,0,0,0,1,0.0,23,1,5,1,3,Fall,In Progress - Advanced
CAND-5355,POS-128,Marketing,2025-10-08,Indeed,Applied,2025-10-08,2025,10,4,October,Wednesday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5354,POS-128,Marketing,2025-10-14,Linkedin,Rejected,2025-10-14,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,23,1,5,1,7,Fall,Rejected
CAND-5387,POS-128,Marketing,2025-10-16,Unknown,Unknown,,2025,10,4,October,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,1,5,1,0,Fall,Unknown
CAND-5389,POS-128,Marketing,2025-10-16,Linkedin,Rejected,2025-10-22,2025,10,4,October,Thursday,7,0,0,0,0,0,0,1,1,0,0,0,0,6.0,23,1,5,1,7,Fall,Rejected
CAND-5366,POS-128,Marketing,2025-10-22,Job Fair,Applied,2025-10-22,2025,10,4,October,Wednesday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5367,POS-128,Marketing,2025-10-22,Company Website,Screened,2025-10-25,2025,10,4,October,Wednesday,2,0,1,0,0,0,0,0,0,0,0,1,0,3.0,23,1,5,1,2,Fall,In Progress - Early
CAND-5368,POS-128,Marketing,2025-10-22,Linkedin,Rejected,2025-10-29,2025,10,4,October,Wednesday,7,0,0,0,0,0,0,1,1,0,0,0,0,7.0,23,1,5,1,7,Fall,Rejected
CAND-5359,POS-128,Marketing,2025-10-23,Employee Referral,Applied,2025-10-23,2025,10,4,October,Thursday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5360,POS-128,Marketing,2025-10-23,Job Fair,Screened,2025-10-30,2025,10,4,October,Thursday,2,0,1,0,0,0,0,0,0,0,0,0,1,7.0,23,1,5,1,2,Fall,In Progress - Early
CAND-5361,POS-128,Marketing,2025-10-23,Indeed,Rejected,,2025,10,4,October,Thursday,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0,23,1,5,1,7,Fall,Rejected
CAND-5370,POS-128,Marketing,2025-10-28,Linkedin,Applied,2025-10-28,2025,10,4,October,Tuesday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,23,1,5,1,1,Fall,In Progress - Early
CAND-5371,POS-128,Marketing,2025-10-28,Linkedin,Screened,2025-10-31,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,1,0,0,0,0,3.0,23,1,5,1,2,Fall,In Progress - Early
CAND-5372,POS-128,Marketing,2025-10-28,Unknown,Interview 1,2025-11-02,2025,10,4,October,Tuesday,3,0,0,1,0,0,0,0,0,0,0,0,0,5.0,23,1,5,1,3,Fall,In Progress - Advanced
CAND-5373,POS-128,Marketing,2025-10-28,Employee Referral,Unknown,2025-11-05,2025,10,4,October,Tuesday,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,23,1,5,2,7,Fall,Unknown
CAND-5373,POS-128,Marketing,2025-10-28,Employee Referral,Rejected,2025-11-05,2025,10,4,October,Tuesday,7,0,0,0,0,0,0,1,0,0,1,0,0,8.0,23,1,5,2,7,Fall,Rejected
CAND-5392,POS-129,Account,2025-09-17,Employee Referral,Rejected,2025-09-22,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,0,1,0,0,5.0,26,1,6,1,7,Fall,Rejected
CAND-5415,POS-129,Account,2025-09-17,Unknown,Unknown,,2025,9,3,September,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26,1,6,1,0,Fall,Unknown
CAND-5416,POS-129,Account,2025-09-17,Linkedin,Screened,2025-09-23,2025,9,3,September,Wednesday,2,0,1,0,0,0,0,0,1,0,0,0,0,6.0,26,1,6,1,2,Fall,In Progress - Early
CAND-5417,POS-129,Account,2025-09-17,Indeed,Interview 1,2025-09-27,2025,9,3,September,Wednesday,3,0,0,1,0,0,0,0,0,1,0,0,0,10.0,26,1,6,1,3,Fall,In Progress - Advanced
CAND-5402,POS-129,Account,2025-09-22,Company Website,Applied,,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,26,1,6,1,1,Fall,In Progress - Early
CAND-5403,POS-129,Unknown,2025-09-22,Employee Referral,Screened,2025-09-24,2025,9,3,September,Monday,2,0,1,0,0,0,0,0,0,0,1,0,0,2.0,26,1,6,1,2,Fall,In Progress - Early
CAND-5407,POS-129,Account,2025-09-22,Company Website,Hired,,2025,9,3,September,Monday,6,0,0,0,0,0,1,0,0,0,0,1,0,0.0,26,1,6,1,6,Fall,Hired
CAND-5414,POS-129,Account,2025-09-24,Job Fair,Rejected,2025-09-24,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,0,0,0,1,0.0,26,1,6,1,7,Fall,Rejected
CAND-5426,POS-129,Account,2025-09-25,Employee Referral,Applied,2025-09-25,2025,9,3,September,Thursday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,26,1,6,1,1,Fall,In Progress - Early
CAND-5428,POS-129,Account,2025-09-30,Linkedin,Rejected,2025-09-30,2025,9,3,September,Tuesday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,26,1,6,1,7,Fall,Rejected
CAND-5390,POS-129,Account,2025-10-02,Employee Referral,Rejected,2025-10-02,2025,10,4,October,Thursday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,26,1,6,2,7,Fall,Rejected
CAND-5390,POS-129,Account,2025-10-02,Employee Referral,Rejected,2025-10-02,2025,10,4,October,Thursday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,26,1,6,2,7,Fall,Rejected
CAND-5419,POS-129,Account,2025-10-02,Job Fair,Applied,,2025,10,4,October,Thursday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,26,1,6,1,1,Fall,In Progress - Early
CAND-5420,POS-129,Account,2025-10-02,Unknown,Screened,,2025,10,4,October,Thursday,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,26,1,6,2,2,Fall,In Progress - Early
CAND-5420,POS-129,Account,2025-10-02,Linkedin,Screened,2025-10-06,2025,10,4,October,Thursday,2,0,1,0,0,0,0,0,1,0,0,0,0,4.0,26,1,6,2,2,Fall,In Progress - Early
CAND-5421,POS-129,Account,2025-10-02,Indeed,Rejected,2025-10-10,2025,10,4,October,Thursday,7,0,0,0,0,0,0,1,0,1,0,0,0,8.0,26,1,6,1,7,Fall,Rejected
CAND-5408,POS-129,Account,2025-10-03,Job Fair,Applied,2025-10-03,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,26,1,6,1,1,Fall,In Progress - Early
CAND-5410,POS-129,Account,2025-10-03,Employee Referral,Interview 1,2025-10-10,2025,10,4,October,Friday,3,0,0,1,0,0,0,0,0,0,1,0,0,7.0,26,1,6,1,3,Fall,In Progress - Advanced
CAND-5411,POS-129,Account,2025-10-03,Indeed,Interview 2,2025-10-15,2025,10,4,October,Friday,4,0,0,0,1,0,0,0,0,1,0,0,0,12.0,26,1,6,1,4,Fall,In Progress - Advanced
CAND-5394,POS-129,Account,2025-10-05,Job Fair,Screened,2025-10-12,2025,10,4,October,Sunday,2,0,1,0,0,0,0,0,0,0,0,0,1,7.0,26,1,6,1,2,Fall,In Progress - Early
CAND-5396,POS-129,Account,2025-10-05,Unknown,Interview 2,2025-10-18,2025,10,4,October,Sunday,4,0,0,0,1,0,0,0,0,0,0,0,0,13.0,26,1,6,2,4,Fall,In Progress - Advanced
CAND-5396,POS-129,Account,2025-10-05,Company Website,Interview 2,2025-10-18,2025,10,4,October,Sunday,4,0,0,0,1,0,0,0,0,0,0,1,0,13.0,26,1,6,2,4,Fall,In Progress - Advanced
CAND-5423,POS-129,Account,2025-10-07,Unknown,Screened,,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,26,1,6,1,2,Fall,In Progress - Early
CAND-5398,POS-129,Unknown,2025-10-18,Linkedin,Applied,2025-10-18,2025,10,4,October,Saturday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,26,1,6,1,1,Fall,In Progress - Early
CAND-5399,POS-129,Unknown,2025-10-18,Unknown,Unknown,2025-10-20,2025,10,4,October,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,26,1,6,1,0,Fall,Unknown
CAND-5400,POS-129,Unknown,2025-10-18,Unknown,Interview 1,2025-10-23,2025,10,4,October,Saturday,3,0,0,1,0,0,0,0,0,0,0,0,0,5.0,26,1,6,1,3,Fall,In Progress - Advanced
CAND-490,POS-13,Research,2025-07-27,Indeed,Applied,2025-07-27,2025,7,3,July,Sunday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,25,0,7,1,1,Summer,In Progress - Early
CAND-503,POS-13,Research,2025-08-14,Indeed,Interview 1,2025-08-24,2025,8,3,August,Thursday,3,0,0,1,0,0,0,0,0,1,0,0,0,10.0,25,0,7,1,3,Summer,In Progress - Advanced
CAND-504,POS-13,Research,2025-08-14,Job Fair,Rejected,2025-08-31,2025,8,3,August,Thursday,7,0,0,0,0,0,0,1,0,0,0,0,1,17.0,25,0,7,1,7,Summer,Rejected
CAND-496,POS-13,Research,2025-08-16,Employee Referral,Rejected,2025-08-16,2025,8,3,August,Saturday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,25,0,7,1,7,Summer,Rejected
CAND-480,POS-13,Research,2025-08-22,Linkedin,Screened,2025-08-28,2025,8,3,August,Friday,2,0,1,0,0,0,0,0,1,0,0,0,0,6.0,25,0,7,1,2,Summer,In Progress - Early
CAND-481,POS-13,Research,2025-08-22,Job Fair,Rejected,2025-09-02,2025,8,3,August,Friday,7,0,0,0,0,0,0,1,0,0,0,0,1,11.0,25,0,7,1,7,Summer,Rejected
CAND-510,POS-13,Unknown,2025-09-03,Company Website,Applied,2025-09-03,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,25,0,7,1,1,Fall,In Progress - Early
CAND-511,POS-13,Research,2025-09-03,Company Website,Screened,2025-09-09,2025,9,3,September,Wednesday,2,0,1,0,0,0,0,0,0,0,0,1,0,6.0,25,0,7,1,2,Fall,In Progress - Early
CAND-512,POS-13,Unknown,2025-09-03,Employee Referral,Interview 1,2025-09-12,2025,9,3,September,Wednesday,3,0,0,1,0,0,0,0,0,0,1,0,0,9.0,25,0,7,2,3,Fall,In Progress - Advanced
CAND-512,POS-13,Research,2025-09-03,Employee Referral,Interview 1,2025-09-12,2025,9,3,September,Wednesday,3,0,0,1,0,0,0,0,0,0,1,0,0,9.0,25,0,7,2,3,Fall,In Progress - Advanced
CAND-514,POS-13,Unknown,2025-09-03,Job Fair,Rejected,2025-09-26,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,0,0,0,1,23.0,25,0,7,1,7,Fall,Rejected
CAND-498,POS-13,Research,2025-09-08,Indeed,Applied,2025-09-08,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,25,0,7,1,1,Fall,In Progress - Early
CAND-499,POS-13,Research,2025-09-08,Company Website,Screened,2025-09-13,2025,9,3,September,Monday,2,0,1,0,0,0,0,0,0,0,0,1,0,5.0,25,0,7,2,2,Fall,In Progress - Early
CAND-499,POS-13,Research,2025-09-08,Company Website,Screened,2025-09-13,2025,9,3,September,Monday,2,0,1,0,0,0,0,0,0,0,0,1,0,5.0,25,0,7,2,2,Fall,In Progress - Early
CAND-483,POS-13,Research,2025-09-19,Indeed,Applied,2025-09-19,2025,9,3,September,Friday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,25,0,7,1,1,Fall,In Progress - Early
CAND-484,POS-13,Research,2025-09-19,Indeed,Unknown,2025-09-26,2025,9,3,September,Friday,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,25,0,7,2,2,Fall,Unknown
CAND-484,POS-13,Research,2025-09-19,Indeed,Screened,2025-09-26,2025,9,3,September,Friday,2,0,1,0,0,0,0,0,0,1,0,0,0,7.0,25,0,7,2,2,Fall,In Progress - Early
CAND-495,POS-13,Research,2025-09-29,Linkedin,Rejected,2025-10-02,2025,9,3,September,Monday,7,0,0,0,0,0,0,1,1,0,0,0,0,3.0,25,0,7,1,7,Fall,Rejected
CAND-505,POS-13,Research,2025-10-08,Linkedin,Applied,2025-10-08,2025,10,4,October,Wednesday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,25,0,7,1,1,Fall,In Progress - Early
CAND-506,POS-13,Research,2025-10-08,Employee Referral,Screened,,2025,10,4,October,Wednesday,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,25,0,7,1,2,Fall,In Progress - Early
CAND-486,POS-13,Research,2025-10-24,Employee Referral,Applied,2025-10-24,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,25,0,7,1,1,Fall,In Progress - Early
CAND-487,POS-13,Research,2025-10-24,Company Website,Screened,2025-10-26,2025,10,4,October,Friday,2,0,1,0,0,0,0,0,0,0,0,1,0,2.0,25,0,7,1,2,Fall,In Progress - Early
CAND-488,POS-13,Unknown,2025-10-24,Employee Referral,Rejected,2025-10-30,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,0,0,1,0,0,6.0,25,0,7,2,7,Fall,Rejected
CAND-488,POS-13,Research,2025-10-24,Employee Referral,Rejected,2025-10-30,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,0,0,1,0,0,6.0,25,0,7,2,7,Fall,Rejected
CAND-508,POS-13,Research,2025-10-24,Unknown,Applied,2025-10-24,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,25,0,7,1,1,Fall,In Progress - Early
CAND-5468,POS-130,Account,2025-09-04,Employee Referral,Rejected,2025-09-04,2025,9,3,September,Thursday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,39,3,7,1,7,Fall,Rejected
CAND-5438,POS-130,Account,2025-09-08,Indeed,Applied,2025-09-08,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,39,3,7,1,1,Fall,In Progress - Early
CAND-5467,POS-130,Account,2025-09-11,Linkedin,Rejected,2025-09-11,2025,9,3,September,Thursday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,39,3,7,1,7,Fall,Rejected
CAND-5448,POS-130,Account,2025-09-12,Company Website,Rejected,2025-09-19,2025,9,3,September,Friday,7,0,0,0,0,0,0,1,0,0,0,1,0,7.0,39,3,7,1,7,Fall,Rejected
CAND-5435,POS-130,Account,2025-09-15,Unknown,Applied,,2025,9,3,September,Monday,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,39,3,7,1,1,Fall,In Progress - Early
CAND-5436,POS-130,Unknown,2025-09-15,Linkedin,Unknown,2025-09-22,2025,9,3,September,Monday,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,39,3,7,2,2,Fall,Unknown
CAND-5436,POS-130,Account,2025-09-15,Linkedin,Screened,2025-09-22,2025,9,3,September,Monday,2,0,1,0,0,0,0,0,1,0,0,0,0,7.0,39,3,7,2,2,Fall,In Progress - Early
CAND-5465,POS-130,Account,2025-09-30,Employee Referral,Applied,2025-09-30,2025,9,3,September,Tuesday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,39,3,7,1,1,Fall,In Progress - Early
CAND-5449,POS-130,Unknown,2025-10-01,Indeed,Applied,2025-10-01,2025,10,4,October,Wednesday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,39,3,7,1,1,Fall,In Progress - Early
CAND-5450,POS-130,Account,2025-10-01,Company Website,Unknown,2025-10-03,2025,10,4,October,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,39,3,7,1,0,Fall,Unknown
CAND-5452,POS-130,Account,2025-10-01,Indeed,Rejected,2025-10-12,2025,10,4,October,Wednesday,7,0,0,0,0,0,0,1,0,1,0,0,0,11.0,39,3,7,1,7,Fall,Rejected
CAND-5471,POS-130,Unknown,2025-10-02,Indeed,Applied,2025-10-02,2025,10,4,October,Thursday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,39,3,7,1,1,Fall,In Progress - Early
CAND-5473,POS-130,Unknown,2025-10-02,Indeed,Interview 1,2025-10-09,2025,10,4,October,Thursday,3,0,0,1,0,0,0,0,0,1,0,0,0,7.0,39,3,7,1,3,Fall,In Progress - Advanced
CAND-5474,POS-130,Account,2025-10-02,Indeed,Interview 2,2025-10-14,2025,10,4,October,Thursday,4,0,0,0,1,0,0,0,0,1,0,0,0,12.0,39,3,7,1,4,Fall,In Progress - Advanced
CAND-5475,POS-130,Account,2025-10-02,Company Website,Offer,2025-10-19,2025,10,4,October,Thursday,5,0,0,0,0,1,0,0,0,0,0,1,0,17.0,39,3,7,1,5,Fall,Offer Stage
CAND-5476,POS-130,Account,2025-10-02,Indeed,Hired,2025-10-25,2025,10,4,October,Thursday,6,0,0,0,0,0,1,0,0,1,0,0,0,23.0,39,3,7,1,6,Fall,Hired
CAND-5453,POS-130,Account,2025-10-08,Company Website,Rejected,2025-10-08,2025,10,4,October,Wednesday,7,0,0,0,0,0,0,1,0,0,0,1,0,0.0,39,3,7,1,7,Fall,Rejected
