CandidateID,PositionID,JobTitle,ApplicationDate,Source,Stage,DateatStage
"CAND-1782","POS-43","Marketing","2025-08-14","Job Fair","Applied","2025-08-14"
"CAND-1784","POS-43"," Marketing ","2025-08-19","Indeed","Applied"," 2025-08-19 "
" CAND-1785 ","POS-43","Marketing","2025-08-19"," LinkedIn "," Screened ","2025-08-26"
"CAND-1786"," POS-43 ","Marketing","","LinkedIn","Interview 1",""
" CAND-1787 ","POS-43","Marketing"," 2025-08-19 ",""," Rejected ","2025-09-03"
"CAND-1788","POS-43","Marketing"," 2025-08-09 ","Company Website"," Applied ","2025-08-09"
"CAND-1788","POS-43","Marketing","2025-08-09","Company Website","Applied","2025-08-09"
"CAND-1790","POS-43","Marketing","2025-08-09",""," Interview 1 ",""
"CAND-1791","POS-43"," Marketing ","2025-08-09","Job Fair","Rejected","2025-08-25"
"CAND-1792","POS-43","","2025-07-10","Job Fair"," Applied ","2025-07-10"
"CAND-1793","POS-43","Marketing","2025-07-10","Job Fair","Screened","2025-07-16"
"CAND-1794","POS-43","Marketing","2025-07-10","Indeed"," Rejected "," 2025-07-21 "
"#N/A","POS-43","Marketing"," 2025-08-14 ","Employee Referral","Applied","2025-08-14"
" CAND-1796 ","POS-43","Marketing","","Indeed","Rejected"," 2025-08-20 "
"CAND-1796","POS-43","Marketing","2025-08-14","Indeed","Rejected","2025-08-20"
"","POS-43","Marketing","","Indeed","Applied","2025-07-16"
"CAND-1798","POS-43","Marketing","2025-07-16","Indeed","Applied","2025-07-16"
"CAND-1800","POS-43","Marketing","2025-07-16","LinkedIn","Rejected","2025-07-25"
"CAND-1801","POS-43","Marketing","#N/A","Job Fair",""," 2025-07-11 "
"CAND-1802","POS-43"," Marketing ","2025-07-11","Employee Referral","Screened","2025-07-13"
"CAND-1803","","Marketing","2025-07-11","LinkedIn","Interview 1","2025-07-17"
" CAND-1804 ","POS-43","Marketing","2025-07-11","LinkedIn","Interview 2","2025-07-21"
"CAND-1805","POS-43","Marketing","2025-07-11","Indeed","Offer"," 2025-07-26 "
"CAND-1805","POS-43","Marketing","2025-07-11","Indeed","Offer","2025-07-26"
"CAND-1807","POS-43","Marketing"," 2025-08-15 ","Employee Referral","Applied","2025-08-15"
"CAND-1808","POS-43","Marketing","2025-08-15","LinkedIn","Screened","2025-08-21"
"CAND-1808","POS-43","Marketing","2025-08-15","LinkedIn","Screened","2025-08-21"
"CAND-1810","POS-43","","2025-08-15","Job Fair","Interview 2","2025-08-28"
"CAND-1811","POS-43","Marketing","2025-08-15","Job Fair","","2025-09-03"
"","POS-43","Marketing","2025-08-15","Company Website","Hired","2025-09-07"
" CAND-1813 ","POS-43","Marketing","2025-08-08","Employee Referral","Rejected","#N/A"
"CAND-1814","POS-43","Marketing","2025-08-10","Job Fair","Applied","2025-08-10"
"CAND-1815","POS-43","Marketing","2025-08-10","#N/A"," Screened ","2025-08-15"
"CAND-1816","POS-43"," Marketing ","","LinkedIn","Interview 1","2025-08-22"
"CAND-1817","POS-43","Marketing","2025-08-10"," Indeed ","Interview 2",""
"CAND-1817","POS-43","Marketing","2025-08-10","Indeed","Interview 2","2025-08-29"
""," POS-43 "," Marketing ","","Company Website","Hired","2025-09-09"
"CAND-1820","POS-44","IT","","Employee Referral","Applied",""
"CAND-1821","POS-44"," IT ","2025-10-14","#N/A","Screened","2025-10-21"
"CAND-1822","POS-44","IT","2025-10-14","Company Website","Interview 1","2025-10-27"
"CAND-1822","POS-44","IT","2025-10-14","Company Website","Interview 1","2025-10-27"
"CAND-1824","POS-44","","#N/A","Job Fair","Applied","2025-09-20"
"CAND-1825"," POS-44 ","IT","2025-09-20"," LinkedIn ","Screened","2025-09-25"
"#N/A","POS-44",""," 2025-09-20 ","","Interview 1"," 2025-10-02 "
"CAND-1827","POS-44"," IT ","","Company Website","","2025-10-08"
"CAND-1828","POS-44"," IT ","2025-10-01"," Company Website ","Applied","2025-10-01"
"CAND-1828","POS-44","IT","2025-10-01","Company Website","Applied","2025-10-01"
"CAND-1830"," POS-44 "," IT "," 2025-10-01 ","","Interview 1","2025-10-09"
"CAND-1830","POS-44","IT","2025-10-01","LinkedIn","Interview 1","2025-10-09"
"CAND-1832","POS-44","IT","2025-10-01","LinkedIn","#N/A","2025-10-19"
"CAND-1833","POS-44","IT","","LinkedIn","Hired"," 2025-10-23 "
"CAND-1834"," POS-44 ","IT","2025-10-22","Job Fair",""," 2025-10-22 "
"CAND-1835","POS-44","IT","2025-10-22","Indeed","Rejected"," 2025-10-26 "
" CAND-1836 "," POS-44 ","","2025-09-30","Indeed","Applied","2025-09-30"
" CAND-1837 ","POS-44","IT","2025-09-30","Indeed"," Screened "," 2025-10-03 "
"CAND-1838","POS-44"," IT ","2025-09-30","","Rejected","2025-10-10"
"CAND-1839","POS-44","IT"," 2025-09-29 "," Indeed ","Applied","2025-09-29"
"CAND-1840","POS-44","IT","2025-09-29","#N/A","Rejected","2025-10-04"
"CAND-1841","POS-44","",""," Job Fair ","","2025-09-06"
"CAND-1842","POS-44","IT","","Company Website","Applied",""
"CAND-1843"," POS-44 ","IT","2025-10-25","Indeed","Screened","2025-11-01"
"CAND-1844","POS-44","","2025-10-25","LinkedIn","","2025-11-06"
"","POS-44","IT","2025-10-25","Job Fair","Interview 2","2025-11-09"
"CAND-1846",""," IT ","2025-10-25"," Employee Referral ","Rejected","2025-11-13"
"CAND-1847","POS-44","IT"," 2025-10-15 ","Indeed","Applied","2025-10-15"
" CAND-1848 "," POS-44 "," IT "," 2025-10-15 "," Company Website ","#N/A","2025-10-19"
"CAND-1849","POS-44","IT","2025-10-15","","Interview 1","2025-10-26"
" CAND-1850 ","POS-44","IT"," 2025-10-15 ","Job Fair","Interview 2","2025-10-30"
"CAND-1851","POS-44","IT","#N/A","Indeed","Offer"," 2025-11-02 "
" CAND-1852 ","POS-44","IT","2025-10-15"," Company Website ","Hired","2025-11-06"
"CAND-1853","POS-44","IT","2025-10-21","#N/A"," Applied ","2025-10-21"
"CAND-1854","POS-44","IT","2025-10-21","Indeed","Screened","2025-10-24"
"CAND-1855","POS-44","IT","2025-10-21","LinkedIn","Rejected","2025-10-31"
"CAND-1855","POS-44","IT","2025-10-21","LinkedIn","Rejected","2025-10-31"
"CAND-1856","POS-44","IT","2025-10-22","Company Website","Applied","2025-10-22"
"CAND-1857","POS-44","IT","2025-10-22","Employee Referral","Screened","2025-10-28"
"CAND-1859","POS-44","IT","2025-10-22","Company Website","Rejected","2025-11-09"
"CAND-1860"," POS-44 "," IT ","2025-10-12","Indeed"," Applied ","2025-10-12"
"CAND-1861","POS-44","IT","2025-10-12"," LinkedIn ","Rejected"," 2025-10-15 "
"CAND-1862","POS-45","Research","2025-10-17","Indeed"," Applied ","2025-10-17"
"CAND-1863","POS-45","Research","2025-10-17","Indeed","Rejected","2025-10-21"
"#N/A","POS-45","Research","2025-10-07","Employee Referral","Rejected","2025-10-07"
"CAND-1864","POS-45","Research","2025-10-07","Employee Referral","Rejected","2025-10-07"
"CAND-1866","POS-45","Research","2025-09-28"," LinkedIn ","#N/A","2025-10-04"
"CAND-1867","POS-45"," Research ","2025-09-28","Job Fair","","2025-10-10"
" CAND-1868 ","POS-45","#N/A","","Employee Referral","Applied"," 2025-10-23 "
"","POS-45","Research","2025-10-23","Job Fair"," Rejected ",""
"CAND-1870","POS-45"," Research ","2025-10-10","Job Fair"," Applied ","2025-10-10"
"CAND-1871","POS-45","Research","2025-10-10","Job Fair","","2025-10-15"
"CAND-1872","#N/A","Research","2025-10-03","Company Website","Rejected","2025-10-03"
"CAND-1873","POS-45"," Research ","2025-10-02","#N/A","Applied","2025-10-02"
"CAND-1873","POS-45","Research","2025-10-02","Indeed","Applied","2025-10-02"
"CAND-1875"," POS-45 ","","2025-10-02","Indeed","Interview 1","2025-10-11"
"","POS-45","Research","2025-10-02","Employee Referral","Interview 2","2025-10-15"
"CAND-1877"," POS-45 ","Research","2025-10-02","Company Website","Rejected"," 2025-10-20 "
" CAND-1878 ","POS-45"," Research ","#N/A","Job Fair","#N/A","2025-10-03"
"","POS-45"," Research ","","LinkedIn","Screened","2025-10-07"
"CAND-1880","POS-45"," Research ","2025-10-03","Indeed","","2025-10-09"
"CAND-1881","POS-45"," Research ","2025-10-03","Employee Referral","Interview 2","2025-10-16"
"CAND-1882","POS-45","Research","2025-10-03","Company Website","Rejected"," 2025-10-18 "
"CAND-1883","POS-45"," Research ","2025-10-04"," Job Fair ","Applied","#N/A"
" CAND-1884 ","POS-45","Research","","Employee Referral","Screened","2025-10-08"
"CAND-1885","POS-45","Research","2025-10-04","Employee Referral"," Interview 1 ","2025-10-12"
"","POS-45","Research","","Company Website","#N/A","2025-10-17"
"CAND-1887","POS-45","Research","2025-10-29","Employee Referral","Applied","2025-10-29"
"CAND-1888","POS-45","Research","2025-10-29","","#N/A","2025-10-31"
"CAND-1889","POS-45"," Research ","2025-10-29","","Interview 1","2025-11-02"
"CAND-1890"," POS-45 ","Research","2025-10-29","LinkedIn"," Interview 2 ","2025-11-07"
"CAND-1891","POS-45","","2025-10-29"," Employee Referral "," Offer ","2025-11-10"
"CAND-1892","POS-45","Research","2025-10-29","Job Fair","Hired","2025-11-12"
"CAND-1893","POS-45","Research","2025-10-18","Indeed","Applied","#N/A"
"CAND-1894","POS-45","","2025-10-18","LinkedIn","Screened","2025-10-25"
"CAND-1895","POS-45","Research","2025-10-18","Employee Referral"," Interview 1 ","2025-10-30"
"CAND-1896","","#N/A","2025-10-18","#N/A","Interview 2","2025-11-02"
"CAND-1897"," POS-45 ","Research","2025-10-18","","Offer"," 2025-11-06 "
"CAND-1898",""," Research ",""," Job Fair "," Hired "," 2025-11-10 "
"CAND-1899","POS-46"," Marketing ","2025-09-20","","Applied","2025-09-20"
"CAND-1899","POS-46","Marketing","2025-09-20","Company Website","Applied","2025-09-20"
"CAND-1901","","Marketing","","Job Fair","Rejected","2025-09-28"
"CAND-1902","POS-46","",""," Company Website "," Rejected ","2025-09-26"
"CAND-1903"," POS-46 "," Marketing ","2025-09-18","LinkedIn","#N/A",""
"CAND-1904","POS-46","Marketing","2025-09-22","","Applied","2025-09-22"
"CAND-1905"," POS-46 ","Marketing","2025-09-22","Job Fair","Screened",""
"CAND-1906"," POS-46 ","Marketing","2025-09-22","#N/A","Interview 1","2025-09-28"
"CAND-1907"," POS-46 ","Marketing"," 2025-09-22 ","Job Fair","Rejected","2025-10-03"
"CAND-1907","POS-46","Marketing","2025-09-22","Job Fair","Rejected","2025-10-03"
"CAND-1909","POS-46"," Marketing ","2025-09-15"," Job Fair ","Screened","2025-09-20"
"","POS-46"," Marketing ","","Employee Referral","Interview 1","2025-09-26"
"CAND-1911","POS-46",""," 2025-09-15 ","Employee Referral","Interview 2","#N/A"
"CAND-1912","POS-46","Marketing","2025-09-15"," Indeed ","Offer"," 2025-10-08 "
" CAND-1913 ","POS-46","Marketing","2025-09-15","LinkedIn","Hired","2025-10-14"
"","","Marketing","2025-10-06","LinkedIn","Applied","2025-10-06"
"CAND-1915","POS-46","","2025-10-06","Employee Referral","Screened","2025-10-10"
"CAND-1916","POS-46","","2025-10-06","Indeed","Rejected","2025-10-15"
" CAND-1917 ","POS-46"," Marketing ","2025-10-16"," Job Fair ","Applied","2025-10-16"
"CAND-1918","POS-46","Marketing","2025-10-16","LinkedIn","Screened","2025-10-18"
"CAND-1919","POS-46","Marketing","2025-10-16"," Company Website "," Rejected ","2025-10-24"
"CAND-1919","POS-46","Marketing","2025-10-16","Company Website","Rejected","2025-10-24"
"","POS-46","Marketing"," 2025-09-23 ","Indeed","Rejected","2025-09-23"
"CAND-1922"," POS-46 ","Marketing","2025-10-07","LinkedIn"," Applied ",""
"CAND-1923","POS-46","",""," LinkedIn ","Rejected","2025-10-11"
"CAND-1924","POS-46","Marketing","2025-10-02","","Rejected","2025-10-02"
"CAND-1925"," POS-46 ","Marketing","","Company Website","Applied","2025-09-15"
"CAND-1926","POS-46","Marketing"," 2025-09-15 ","Job Fair","Screened","2025-09-21"
"CAND-1927","POS-46","Marketing","2025-09-15","Job Fair","Rejected","2025-09-27"
"CAND-1927","POS-46","Marketing","2025-09-15","Job Fair","Rejected","2025-09-27"
"CAND-1929","POS-46"," Marketing ","2025-10-25","Job Fair","Screened","2025-10-27"
"CAND-1930","POS-46","Marketing","","","",""
"#N/A","POS-46","Marketing","2025-09-10","Employee Referral","","2025-09-10"
" CAND-1932 ","POS-46","Marketing","2025-09-10","","Screened",""
" CAND-1933 ","POS-46","Marketing","2025-09-10","Indeed"," Interview 1 ","2025-09-19"
" CAND-1934 ","POS-46","Marketing","2025-09-10","Employee Referral"," Interview 2 ","2025-09-24"
"CAND-1935","POS-46","Marketing","#N/A","Employee Referral","Offer","2025-09-27"
"CAND-1936","POS-46","Marketing"," 2025-09-10 ","Company Website","","2025-10-04"
"CAND-1937"," POS-46 "," Marketing ",""," Employee Referral "," Rejected "," 2025-10-22 "
"CAND-1938"," POS-46 ","Marketing","2025-10-04","#N/A","Rejected","#N/A"
"CAND-1938","POS-46","Marketing","2025-10-04","Employee Referral","Rejected","2025-10-04"
" CAND-1940 ","POS-46","Marketing","2025-09-20","Company Website","","2025-09-25"
"CAND-1941","POS-46","Marketing","2025-09-20","Company Website","Interview 1","2025-10-01"
" CAND-1942 ","POS-46"," Marketing ","2025-09-20","Indeed"," Interview 2 ","2025-10-03"
"CAND-1943","POS-46","Marketing","2025-09-20","Job Fair","Offer","2025-10-07"
"CAND-1944","POS-46","Marketing","2025-09-20","LinkedIn","Hired","2025-10-13"
"CAND-1945","POS-47"," Operations ","2025-08-26","Employee Referral","Applied",""
"CAND-1946","","Operations","2025-08-26","Indeed","Screened","2025-08-29"
"CAND-1947","POS-47","Operations","2025-08-26","LinkedIn","Rejected","#N/A"
"CAND-1948","","Operations","2025-10-20","LinkedIn","Applied","2025-10-20"
" CAND-1949 ","POS-47","Operations","2025-10-20","Company Website"," Screened ","2025-10-24"
"","POS-47","Operations"," 2025-10-20 ","Indeed"," Interview 1 ",""
"CAND-1951","POS-47","Operations","2025-10-20","Employee Referral","Interview 2",""
"CAND-1952"," POS-47 ","Operations","2025-10-20","Company Website","Rejected","2025-11-03"
"CAND-1953","POS-47","Operations","2025-10-16"," Employee Referral ","Rejected","2025-10-16"
"CAND-1954","POS-47","Operations","2025-08-14","Indeed","Applied"," 2025-08-14 "
"CAND-1955","POS-47"," Operations ","","LinkedIn","Screened","2025-08-18"
"CAND-1956"," POS-47 ","Operations","2025-08-14","Job Fair","Interview 1","2025-08-21"
" CAND-1957 ","POS-47","Operations"," 2025-08-14 ","","Interview 2"," 2025-08-28 "
"CAND-1958","POS-47","Operations","2025-08-14","Company Website","Offer",""
" CAND-1959 ","POS-47","#N/A","2025-08-14","Indeed","Hired","2025-09-08"
"CAND-1959","POS-47","Operations","2025-08-14","Indeed","Hired","2025-09-08"
"CAND-1961","POS-47","","2025-09-02"," Company Website ","Applied"," 2025-09-02 "
" CAND-1962 ","POS-47","Operations","#N/A","Company Website","Screened","2025-09-09"
"CAND-1963","POS-47","Operations","2025-09-02","LinkedIn","Interview 1",""
"CAND-1964","POS-47","Operations"," 2025-09-02 "," Employee Referral ","Interview 2","2025-09-15"
"CAND-1965","POS-47"," Operations "," 2025-09-02 ","Employee Referral","Rejected","2025-09-17"
"CAND-1966","POS-47","Operations"," 2025-09-17 ","Indeed","Applied"," 2025-09-17 "
"CAND-1966","POS-47","Operations","2025-09-17","Indeed","Applied","2025-09-17"
"CAND-1968"," POS-47 ","Operations","2025-09-17","Company Website","Interview 1"," 2025-09-27 "
"CAND-1969","","#N/A","2025-09-17","LinkedIn","Interview 2","2025-10-02"
"","",""," 2025-09-17 ","Indeed","Offer","2025-10-08"
"CAND-1971","POS-47","Operations"," 2025-09-17 ","LinkedIn","Hired","2025-10-10"
"CAND-1972","POS-47","Operations","2025-10-13","#N/A","Applied","2025-10-13"
"CAND-1973","#N/A","Operations","#N/A","LinkedIn","Screened","2025-10-18"
"#N/A","POS-47","Operations"," 2025-10-13 "," Employee Referral ","Rejected","2025-10-20"
"CAND-1975"," POS-47 ","","2025-09-08","Job Fair","Applied","2025-09-08"
"#N/A","POS-47","Operations","#N/A","","Screened"," 2025-09-15 "
"CAND-1977","POS-47","Operations","2025-09-08","Company Website","Interview 1","2025-09-22"
"CAND-1978","","Operations","2025-09-08","Job Fair","Interview 2"," 2025-09-24 "
"CAND-1979","","Operations","","Indeed","","2025-09-28"
"CAND-1980","POS-47","Operations"," 2025-09-08 ","Job Fair"," Hired ","2025-10-01"
"CAND-1981","POS-47","Operations","2025-09-28","LinkedIn","Applied","2025-09-28"
"CAND-1982"," POS-47 ","Operations","","Indeed","Screened","2025-10-03"
"CAND-1983","POS-47","Operations"," 2025-09-28 ","LinkedIn","Interview 1","2025-10-06"
"CAND-1984","POS-47","Operations","2025-09-28","Job Fair","Rejected","2025-10-09"
"CAND-1984","POS-47","Operations","2025-09-28","Job Fair","Rejected","2025-10-09"
"CAND-1985","POS-48","Marketing","2025-07-05","Job Fair","Applied","2025-07-05"
"CAND-1987","POS-48"," Marketing ","2025-07-05","Employee Referral","Interview 1"," 2025-07-18 "
"CAND-1987","POS-48","Marketing","2025-07-05","Employee Referral","Interview 1","2025-07-18"
"CAND-1988","POS-48","Marketing","2025-07-05","Company Website","Rejected","2025-07-24"
"","POS-48","","2025-10-25","Company Website","Screened",""
"CAND-1991","POS-48","Marketing","2025-10-25","Company Website","Rejected","2025-11-01"
"CAND-1992","POS-48"," Marketing ","2025-09-09","Indeed","Applied","#N/A"
"CAND-1993","POS-48","#N/A","#N/A","LinkedIn","Screened","2025-09-15"
" CAND-1994 "," POS-48 ","Marketing","2025-09-09","Employee Referral","Rejected",""
"#N/A","POS-48","Marketing"," 2025-09-23 ","#N/A","Applied","2025-09-23"
"CAND-1996","POS-48","","2025-09-23","LinkedIn","Screened",""
"CAND-1997","POS-48","","2025-09-23","Employee Referral","Interview 1","2025-09-30"
"CAND-1998"," POS-48 ","Marketing","2025-09-23","LinkedIn","Rejected","2025-10-05"
" CAND-1999 ","POS-48","Marketing","","Employee Referral","Applied"," 2025-10-01 "
"CAND-2000","POS-48","#N/A","2025-10-01","Job Fair","Screened"," 2025-10-05 "
"CAND-2001","POS-48","","2025-10-01","Job Fair","Interview 1","2025-10-12"
"CAND-2002","POS-48","Marketing","2025-10-01","","","2025-10-18"
"","POS-48","Marketing","2025-10-01","Employee Referral"," Offer ","2025-10-20"
"CAND-2004","POS-48","#N/A","2025-10-01","Company Website","Hired","2025-10-24"
" CAND-2005 ","POS-48"," Marketing ","2025-10-17","Job Fair","Rejected","2025-10-17"
"CAND-2006","POS-48"," Marketing "," 2025-09-18 ","Indeed","Rejected","2025-09-18"
"CAND-2007","POS-48","#N/A","2025-09-20","Employee Referral","Rejected","#N/A"
"CAND-2008","POS-48","Marketing","2025-09-17"," Employee Referral ","Applied","2025-09-17"
"CAND-2009","POS-48","#N/A","2025-09-17"," LinkedIn "," Rejected ","2025-09-19"
"CAND-2009","POS-48","Marketing","2025-09-17","LinkedIn","Rejected","2025-09-19"
" CAND-2011 ","POS-48","Marketing",""," Job Fair ","Screened","2025-09-24"
"CAND-2011","POS-48","Marketing","2025-09-22","Job Fair","Screened","2025-09-24"
"CAND-2012","POS-48","Marketing","2025-09-22","Company Website","Interview 1","2025-10-01"
"CAND-2014","POS-48","","2025-10-02"," LinkedIn ","#N/A","2025-10-02"
"CAND-2014","POS-48","Marketing","2025-10-02","LinkedIn","Applied","2025-10-02"
"","","","2025-10-02","Indeed","Interview 1","2025-10-11"
"","POS-48","Marketing"," 2025-10-02 ","Employee Referral","Rejected","2025-10-17"
"CAND-2018","POS-48","Marketing","2025-07-24"," Employee Referral ","","2025-07-24"
"CAND-2018","POS-48","Marketing","2025-07-24","Employee Referral","Applied","2025-07-24"
" CAND-2020 ","","","2025-07-12","LinkedIn","Applied","2025-07-12"
"CAND-2021","POS-48","Marketing","2025-07-12","Employee Referral","Screened","2025-07-19"
"CAND-2021","POS-48","Marketing","2025-07-12","Employee Referral","Screened","2025-07-19"
" CAND-2023 ","POS-48","Marketing","2025-08-05","Company Website","Applied","2025-08-05"
"CAND-2024","POS-48",""," 2025-08-05 "," Indeed ","Screened","2025-08-09"
"","POS-48","Marketing",""," Company Website ","Interview 1","2025-08-16"
"CAND-2025","POS-48","Marketing","2025-08-05","Company Website","Interview 1","2025-08-16"
